p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
9.4197352570471e-98	1.93433008819865	0.34	0.1	3.49472178036447e-95	9	Tnfsf14
4.27966375948943e-101	1.88306129463899	0.479	0.183	1.58775525477058e-98	9	Stat5a
1.95720559271448e-98	1.63111295500162	0.609	0.285	7.26123274897073e-96	9	Tfrc
1.82589230264408e-66	1.57549943569509	0.282	0.092	6.77406044280954e-64	9	Fas
1.53937962022724e-121	1.57216263202678	0.879	0.612	5.71109839104308e-119	9	Tnfrsf18
2.00536901854808e-102	1.54469147900464	0.715	0.361	7.43991905881337e-100	9	Nfkb1
3.65362432178224e-191	1.50266854922936	0.991	0.82	1.35549462338121e-188	9	Bcl2a1a
1.23052269952142e-25	1.35607907567266	0.202	0.09	4.56523921522447e-23	9	Mapk8
2.53175278396511e-57	1.33105868785186	0.368	0.154	9.39280282851057e-55	9	Tgfb1
4.27387939175135e-34	1.21753053200059	0.301	0.143	1.58560925433975e-31	9	Ccnd2
0.0113136763488762	1.20889907514615	0.589	0.599	1	9	Ifng
5.95476399398826e-54	1.1946685503839	0.541	0.294	2.20921744176964e-51	9	Jak2
1.92110248014979e-96	1.19262161129509	0.938	0.808	7.12729020135573e-94	9	Lag3
1.70499668235404e-70	1.16489370122323	0.75	0.463	6.3255376915335e-68	9	Nfkb2
8.65696840306124e-27	1.13716223439242	0.199	0.085	3.21173527753572e-24	9	Tspan32
8.43036252710769e-22	1.13050054374939	0.191	0.088	3.12766449755695e-19	9	Stat6
1.31353743732925e-10	1.07633168565899	0.403	0.312	4.87322389249153e-08	9	Eomes
8.6059663875542e-26	1.07456664166989	0.328	0.181	3.19281352978261e-23	9	Tmem97
1.2243463487335e-77	1.07236341381734	0.929	0.749	4.54232495380128e-75	9	Ybx3
3.71219858320359e-69	1.02147045022256	0.843	0.61	1.37722567436853e-66	9	Stat4
5.32045741889516e-82	1.00034520951984	0.935	0.763	1.97388970241011e-79	9	Stat3
2.37981849557857e-44	0.998618274944882	0.583	0.35	8.8291266185965e-42	9	Atf6b
3.69737243103464e-72	0.964243756506466	0.953	0.84	1.37172517191385e-69	9	Hif1a
5.09007183100605e-27	0.948650496647804	0.417	0.252	1.88841664930325e-24	9	Pdia4
1.37757733445603e-29	0.930133618421344	0.442	0.267	5.11081191083188e-27	9	Nrp1
2.61368507250578e-48	0.904039134917564	0.851	0.677	9.69677161899644e-46	9	Cd5
1.25554033399901e-35	0.893168643825771	0.6	0.395	4.65805463913631e-33	9	Il18rap
2.60197130225686e-64	0.846168888153779	0.929	0.775	9.65331353137294e-62	9	Cd6
4.89812033144958e-34	0.841619627214287	0.784	0.63	1.81720264296779e-31	9	Trbc1
6.31646128937568e-21	0.816507730056026	0.453	0.308	2.34340713835838e-18	9	Mcm2
5.95717839825054e-46	0.758750892716245	0.818	0.623	2.21011318575095e-43	9	Rpn2
2.7449758187805e-39	0.732058312107391	0.782	0.589	1.01838602876757e-36	9	Xbp1
7.41532630144722e-09	0.705836904187729	0.312	0.224	2.75108605783692e-06	9	Icam1
1.93937551910321e-14	0.671313042862849	0.382	0.261	7.19508317587291e-12	9	Rora
7.06877585387e-87	0.662847997283604	1	0.996	2.62251584178577e-84	9	Gapdh
3.86735411087997e-45	0.64307850219277	0.974	0.901	1.43478837513647e-42	9	Zap70
4.41627313899082e-10	0.637825372063867	0.256	0.171	1.63843733456559e-07	9	Tnfsf10
1.78455542396804e-65	0.625443802573349	0.998	0.962	6.62070062292142e-63	9	Cd8a
2.92701332876152e-27	0.622923267829831	0.714	0.539	1.08592194497052e-24	9	Pcna
4.47103372100093e-45	0.587304244736179	0.984	0.918	1.65875351049135e-42	9	Junb
1.43571932352376e-22	0.586090593530376	0.748	0.594	5.32651869027317e-20	9	Cd27
6.36063022676628e-28	0.563848989841222	0.95	0.88	2.35979381413029e-25	9	Fyn
1.26143829484477e-11	0.545261573516282	0.36	0.252	4.67993607387411e-09	9	Cnot2
7.55678572200612e-25	0.542932017399821	0.787	0.614	2.80356750286427e-22	9	Bax
2.43901412385073e-14	0.524065665741032	0.521	0.38	9.04874239948622e-12	9	Mapk1
0.00517309631348913	0.523566549897309	0.126	0.096	1	9	Ticam1
3.42184973663033e-26	0.510620562157625	0.905	0.797	1.26950625228985e-23	9	Hprt
6.74531858337969e-07	0.506766129941008	0.199	0.136	0.000250251319443386	9	Glg1
5.06370959896448e-07	0.504386705373088	0.333	0.254	0.000187863626121582	9	Il18r1
1.12848329952572e-13	0.498085982896747	0.592	0.475	4.18667304124043e-11	9	Casp1
3.45541483279765e-19	0.48270903495305	0.683	0.536	1.28195890296793e-16	9	Lamp1
0.0296599774657889	0.475126362304192	0.115	0.092	1	9	Csf1
1.51072240926074e-08	0.473121860275546	0.276	0.196	5.60478013835733e-06	9	Tyms
1.3711786322421e-19	0.451651621746548	0.866	0.773	5.08707272561818e-17	9	Dusp1
1.79642436456189e-35	0.427887568165678	0.998	0.991	6.6647343925246e-33	9	Ptprc
5.81975918097359e-25	0.417118855951609	0.989	0.978	2.1591306561412e-22	9	Lat
1.51224658305961e-06	0.416042925908281	0.472	0.399	0.000561043482315115	9	Mcm4
3.64191543828799e-07	0.413206553198309	0.537	0.452	0.000135115062760484	9	Anxa5
7.06106318219123e-07	0.333727997728849	0.578	0.493	0.000261965444059295	9	Cd44
1.51828670682315e-08	0.333337861024042	0.664	0.562	5.63284368231387e-06	9	Myd88
2.34976307419979e-19	0.327629905539975	0.984	0.951	8.71762100528124e-17	9	Cd3d
7.51491481337658e-10	0.324333159964327	0.814	0.741	2.78803339576271e-07	9	Cst7
5.52994631042276e-05	0.312755453197205	0.482	0.406	0.0205161008116684	9	Cblb
3.26580053004925e-06	0.302523087002049	0.464	0.381	0.00121161199664827	9	Mbp
4.87285413184579e-12	0.279255767591238	0.657	0.531	1.80782888291479e-09	9	Fosb
0	5.50905530922022	0.416	0.017	0	10	Cxcr5
0	5.3426016445745	0.855	0.047	0	10	Sell
1.05028124417528e-265	5.23278643086925	0.264	0.014	3.89654341589031e-263	10	Il6ra
0	3.91343064711392	0.927	0.135	0	10	Ccr7
0	3.90641019305308	0.97	0.173	0	10	Tcf7
9.71867172655748e-108	3.61755615554791	0.33	0.062	3.60562721055282e-105	10	Pik3ip1
1.87323083892979e-47	3.46689213766001	0.159	0.031	6.94968641242952e-45	10	Gzmm
1.16496146785597e-73	3.45737207468651	0.202	0.034	4.32200704574566e-71	10	Lef1
1.53669068763181e-289	3.41202297349054	0.825	0.18	5.70112245111402e-287	10	Il7r
1.35903882370702e-49	3.25524191340202	0.148	0.026	5.04203403595303e-47	10	Tlr1
4.39836850083457e-74	3.22879108746265	0.343	0.091	1.63179471380962e-71	10	Myc
1.8575649306537e-63	3.15278595860067	0.161	0.025	6.89156589272522e-61	10	Bach2
5.58421619312945e-66	3.00715253182428	0.307	0.079	2.07174420765103e-63	10	Txk
5.13970503915323e-44	2.99063514406181	0.236	0.067	1.90683056952585e-41	10	Jun
2.18683388166015e-39	2.8098467588947	0.216	0.061	8.11315370095914e-37	10	Btla
3.73618539609134e-163	2.73498867419747	0.889	0.44	1.38612478194989e-160	10	Il4ra
3.51511126876324e-20	2.67411190029157	0.186	0.073	1.30410628071116e-17	10	Bcl2
7.21993388518325e-107	2.65367255153911	0.575	0.185	2.67859547140299e-104	10	Ighm
4.50385007038487e-66	2.62910353037345	0.225	0.044	1.67092837611279e-63	10	Nt5e
5.50615034809642e-97	2.4169895460685	0.832	0.503	2.04278177914377e-94	10	Cd69
1.16472267984665e-21	2.40794597404662	0.23	0.098	4.32112114223109e-19	10	Cxcl10
1.33910448394448e-23	2.35767642342936	0.241	0.099	4.96807763543402e-21	10	Fas
7.18144865494643e-17	2.18029101429998	0.209	0.097	2.66431745098513e-14	10	Socs1
1.02116260155337e-26	1.97206227875299	0.43	0.239	3.78851325176302e-24	10	Arl4c
1.44396060787514e-212	1.86130497346126	1	0.994	5.35709385521677e-210	10	Btg1
4.35786701359287e-21	1.78008390793531	0.532	0.37	1.61676866204295e-18	10	Ikbkb
4.73362258561281e-12	1.66352962729892	0.225	0.12	1.75617397926235e-09	10	Cd72
7.65413043181838e-24	1.60292111095608	0.53	0.35	2.83968239020462e-21	10	Birc3
0.000140205099591811	1.51767281580639	0.211	0.155	0.0520160919485617	10	Dpp4
5.88846515476374e-14	1.41628774012792	0.395	0.264	2.18462057241735e-11	10	Cxcr4
1.81322023956026e-05	1.37223591658654	0.136	0.081	0.00672704708876857	10	Slc25a37
0.0187471710571689	1.32193990144998	0.184	0.152	1	10	Ccnd2
8.92213669737873e-05	1.27181265544792	0.357	0.298	0.0331011271472751	10	Ddx58
0.00333063406663548	1.2619041671184	0.173	0.131	1	10	H2-DMa
7.53779659045885e-61	1.23902883523158	0.984	0.929	2.79652253506023e-58	10	Ifngr1
0.00437592137959492	1.16622338310813	0.461	0.451	1	10	Casp8
0.00164069708983449	1.1570855291797	0.125	0.084	0.608698620328596	10	Bcl6
8.561487782085e-35	1.14457407362857	0.891	0.837	3.17631196715354e-32	10	Itk
7.42991734455043e-08	1.0444763363182	0.518	0.455	2.75649933482821e-05	10	Irf7
1.55795749569492e-14	1.04092948981587	0.693	0.622	5.78002230902815e-12	10	Stat4
2.69526759073553e-11	0.985418770654707	0.23	0.126	9.9994427616288e-09	10	Gzma
2.52133696411604e-19	0.974491595400282	0.827	0.79	9.35416013687052e-17	10	Bin2
0.0421287629100144	0.967844623823698	0.191	0.162	1	10	Nod1
4.66407683400837e-32	0.91145549274227	0.939	0.921	1.73037250541711e-29	10	Junb
6.8381239427613e-05	0.903918959829571	0.125	0.076	0.0253694398276444	10	Ifit3
9.89869623042632e-19	0.879328768162166	0.82	0.777	3.67241630148817e-16	10	Dusp1
3.64280409040119e-15	0.820043369102011	0.461	0.305	1.35148031753884e-12	10	Cd7
0.000184420738984101	0.798644309815332	0.575	0.543	0.0684200941631014	10	Lamp1
8.74273601993729e-05	0.793239147614015	0.689	0.709	0.0324355506339673	10	Vps28
5.84764322884521e-63	0.788819797251557	0.995	0.992	2.16947563790157e-60	10	Ptprc
1.44632719371239e-24	0.751986947736402	0.952	0.953	5.36587388867298e-22	10	Cd3d
1.06152814641643e-06	0.71783145702104	0.684	0.637	0.000393826942320496	10	Trbc1
6.8392379796466e-41	0.634824314523446	0.993	0.991	2.53735729044889e-38	10	Selplg
0.000161020128907949	0.562608243744911	0.152	0.099	0.0597384678248491	10	Ifit3b
0.00574128225056401	0.550953757000611	0.709	0.71	1	10	Lgals9
3.87317008828714e-36	0.545795918020168	1	0.998	1.43694610275453e-33	10	Fth1
2.04940305836087e-22	0.538269553546083	0.989	0.979	7.60328534651882e-20	10	Lck
6.04598749917079e-21	0.523299880542707	0.984	0.979	2.24306136219236e-18	10	Lat
0.00415901146015941	0.520739452337752	0.114	0.172	1	10	Cd37
0.0401232500404388	0.472161831960737	0.386	0.477	1	10	Igbp1
0.0032041473946894	0.433595397061721	0.066	0.113	1	10	Lap3
6.46740860342323e-05	0.381700596127962	0.286	0.41	0.0239940859187002	10	Tyk2
2.49614179422643e-44	0.360687107655247	1	1	9.26068605658005e-42	10	H2-K1
1.467116726961e-07	0.355869971238255	0.961	0.978	5.44300305702532e-05	10	Dusp2
9.98796538712213e-06	0.355700902329318	0.086	0.169	0.00370553515862231	10	Tgfb1
0.00623468214869622	0.34890075847906	0.086	0.138	1	10	Egr1
0.0274726129641528	0.300370546327768	0.416	0.516	1	10	Runx3
0.00882553317571118	0.274824106136739	0.284	0.366	1	10	Atf6b
0.00321511704889259	0.266656927748903	0.089	0.142	1	10	Glg1
0.0105945917988195	0.26516870969192	0.195	0.261	1	10	Cnot2
3.9947257803969e-05	0.265021804407759	0.991	0.993	0.0148204326452725	10	Trac
3.14986735146728e-08	0.264686165206602	0.182	0.332	1.16860078739436e-05	10	Dock8
0.01895492132607	0.257852573471489	0.995	0.995	1	10	Trbc2
0	10.3107235925697	0.37	0.002	0	11	Klra1
0	9.83500849862378	0.727	0.008	0	11	Klra7
0	8.82805561312475	0.633	0.002	0	11	Klra6
4.66811099084256e-58	4.08405184603669	0.164	0.022	1.73186917760259e-55	11	Klra3
0	3.82620068644913	0.756	0.057	0	11	Sell
4.87692605833851e-192	3.76311455431063	0.518	0.07	1.80933956764359e-189	11	Fcer1g
3.26365747565797e-37	3.59337173751803	0.148	0.026	1.21081692346911e-34	11	Ikzf2
5.73426227938866e-43	3.29013286185486	0.273	0.072	2.12741130565319e-40	11	Bcl2
1.00874714556546e-50	3.1161445648646	0.232	0.046	3.74245191004784e-48	11	Nt5e
8.10558716895223e-269	3.09365165059182	0.936	0.182	3.00717283968128e-266	11	Tcf7
8.00932860902547e-131	2.91103507331778	0.698	0.189	2.97146091394845e-128	11	Il7r
2.64979792521495e-120	2.83253454963233	0.9	0.444	9.83075030254747e-118	11	Il4ra
4.18214286458335e-22	2.81521817875632	0.254	0.096	1.55157500276042e-19	11	Myc
4.53662635919692e-38	2.7995596592852	0.251	0.067	1.68308837926206e-35	11	Pik3ip1
1.35906311502248e-33	2.65694254177667	0.27	0.082	5.04212415673341e-31	11	Txk
3.04832231896067e-64	2.63728221432853	0.621	0.26	1.13092758033441e-61	11	Cxcr4
2.89861928461218e-101	2.63604797860114	0.646	0.187	1.07538775459112e-98	11	Ighm
6.13825296645544e-45	2.60262075775164	0.164	0.027	2.27729185055497e-42	11	Cxcr5
1.02322767892785e-104	2.4866180963969	0.788	0.299	3.79617468882232e-102	11	Cd7
6.55674280014356e-18	2.40771899582826	0.132	0.037	2.43255157885326e-15	11	Lef1
1.02893415113853e-13	1.94937391879802	0.225	0.101	3.81734570072394e-11	11	Fas
6.63580849690958e-09	1.90366325183208	0.174	0.084	2.46188495235345e-06	11	Bcl6
2.81626799119876e-14	1.7543902242894	0.257	0.121	1.04483542473474e-11	11	Cd72
2.87975360111938e-07	1.64621892273756	0.183	0.1	0.000106838858601529	11	Cxcl10
5.67348006952296e-33	1.57634670781188	0.749	0.508	2.10486110579302e-30	11	Cd69
3.35240117717545e-23	1.57430458800073	0.576	0.351	1.24374083673209e-20	11	Birc3
1.10737699170714e-63	1.56897240155598	0.505	0.153	4.10836863923348e-61	11	Ccr7
1.08046952489906e-07	1.54650631818164	0.347	0.243	4.00854193737552e-05	11	Arl4c
3.27570133721937e-06	1.51673995355778	0.138	0.071	0.00121528519610839	11	Jun
2.49251081440188e-110	1.48254308388702	1	0.994	9.24721512143099e-108	11	Btg1
3.2823330538633e-26	1.43186902118423	0.788	0.62	1.21774556298328e-23	11	Stat4
2.3627033238519e-64	1.35616619223727	0.997	0.929	8.76562933149054e-62	11	Ifngr1
7.01350390697887e-09	1.33865316408582	0.437	0.314	2.60200994948916e-06	11	Eomes
5.07852057594486e-70	1.22331811426574	0.601	0.209	1.88413113367554e-67	11	Xcl1
0.0224397863638993	1.20045936426984	0.164	0.124	1	11	Cd9
0.000767597307602166	1.00212893431711	0.434	0.374	0.284778601120404	11	Ikbkb
0.00354991054039187	0.980355280583831	0.45	0.409	1	11	Gimap5
1.20215817266692e-22	0.963228279064129	0.868	0.777	4.46000682059427e-20	11	Dusp1
5.73813407320578e-28	0.941916275456585	0.981	0.921	2.12884774115934e-25	11	Junb
6.00291102818515e-11	0.937311384833691	0.82	0.79	2.22707999145669e-08	11	Bin2
0.00130781295358022	0.913765248441628	0.36	0.299	0.485198605778263	11	Ddx58
0.0153848444729077	0.887767155303715	0.495	0.457	1	11	Irf7
4.86623613357435e-08	0.82610510076292	0.633	0.542	1.80537360555608e-05	11	Lamp1
1.9791012574935e-09	0.78111740870682	0.826	0.839	7.34246566530089e-07	11	Itk
9.2108916504998e-29	0.754804299777701	0.984	0.97	3.41724080233543e-26	11	Il2rb
0.0156844816694357	0.680804228130048	0.138	0.1	1	11	Socs1
0.000359885372473494	0.669080793663445	0.73	0.71	0.133517473187666	11	Lgals9
2.71632123831441e-26	0.654241296568937	1	0.991	1.00775517941465e-23	11	Ptprc
0.0149324014036034	0.627445597776564	0.65	0.71	1	11	Vps28
5.64852748406558e-11	0.596875511247745	0.939	0.954	2.09560369658833e-08	11	Cd3d
0.00882853172424049	0.579458158819477	0.65	0.639	1	11	Trbc1
0.0013357195066638	0.532584117955102	0.579	0.537	0.495551936972268	11	Fosb
8.17600771892668e-16	0.500728731067452	0.987	0.991	3.0332988637218e-13	11	Selplg
0.000222634183686592	0.491446535749401	0.087	0.175	0.0825972821477257	11	Zbtb16
1.15374918067796e-45	0.428267608895235	1	1	4.28040946031522e-43	11	H2-K1
0.000790204601276592	0.412110359539684	0.913	0.924	0.293165907073616	11	Ctsw
0.00226866310742788	0.402360850105453	0.463	0.604	0.841674012855742	11	Ltb
2.51658309221739e-13	0.37169668769255	1	0.998	9.33652327212651e-11	11	Fth1
1.85431138846697e-08	0.341404916017249	0.981	0.977	6.87949525121244e-06	11	Dusp2
0.0296370254933613	0.314135380141909	0.447	0.571	1	11	Myd88
9.85462434874631e-06	0.289736658165406	0.971	0.979	0.00365606563338488	11	Lck
0.00437367444701938	0.258685736199967	0.977	0.995	1	11	Trbc2
0	9.93150351908825	0.979	0.005	0	12	Foxp3
0	6.968108053729	0.747	0.012	0	12	Lrrc32
0	5.70254986709288	0.753	0.019	0	12	Itgae
7.00815390846555e-114	4.34979691799657	0.247	0.017	2.60002510004072e-111	12	Il10
4.14405439966182e-37	4.34157121024677	0.139	0.017	1.53744418227454e-34	12	Il1rl1
4.43411424273195e-211	4.29196860219781	0.588	0.055	1.64505638405355e-208	12	Igkc
2.07435043744215e-153	4.04215903363646	0.825	0.172	7.69584012291039e-151	12	Il2ra
6.16930905576366e-103	4.00765899106865	0.613	0.126	2.28881365968832e-100	12	Klrg1
2.24305549343773e-164	3.95874830810728	0.531	0.057	8.32173588065397e-162	12	Maf
2.71989446815498e-130	3.8086037144756	0.314	0.024	1.0090808476855e-127	12	Cd79b
5.58821028690356e-168	3.56120738357461	0.361	0.024	2.07322601644122e-165	12	Ikzf2
6.59362017677457e-51	3.49458584695832	0.144	0.013	2.44623308558337e-48	12	Tnfrsf8
5.97608999437952e-136	3.43510761787104	0.964	0.317	2.2171293879148e-133	12	Tnfrsf4
6.34422439083062e-100	3.03767570474834	0.289	0.026	2.35370724899816e-97	12	Tlr1
3.09245143556839e-129	2.94319694852529	0.84	0.188	1.14729948259587e-126	12	Ighm
4.97671646820113e-51	2.70170861278496	0.103	0.007	1.84636180970262e-48	12	H2-Ob
1.57916419039611e-80	2.49687971538361	0.948	0.479	5.85869914636955e-78	12	Tnfrsf9
9.19998455979493e-61	2.3176239963967	0.433	0.089	3.41319427168392e-58	12	Tnfrsf13b
3.46124431738387e-27	2.09246033284573	0.119	0.016	1.28412164174941e-24	12	Slc11a1
8.96980464310295e-47	2.02519774324735	0.222	0.032	3.32779752259119e-44	12	Trat1
2.1997008001319e-73	2.01386741114051	1	0.622	8.16088996848933e-71	12	Tnfrsf18
2.09131142160105e-19	1.78098601724527	0.242	0.073	7.75876537413991e-17	12	Il1r2
1.28795100900819e-40	1.76813527781454	0.433	0.119	4.77829824342039e-38	12	Cd72
5.76401836559579e-38	1.73798312061669	0.361	0.088	2.13845081363604e-35	12	Tspan32
2.30381887755342e-75	1.7254469322464	1	0.931	8.54716803572319e-73	12	Ctla4
1.64309381358405e-14	1.72403101282061	0.17	0.048	6.09587804839682e-12	12	Nt5e
1.88347779225273e-23	1.72103466890122	0.134	0.023	6.98770260925764e-21	12	Ccr8
1.77141434201672e-17	1.70520804953044	0.273	0.092	6.57194720888203e-15	12	Ifitm2
1.71277792695716e-56	1.6215929286892	0.979	0.85	6.35440610901105e-54	12	Gzmb
4.23978568805715e-11	1.4520502546715	0.144	0.045	1.5729604902692e-08	12	Lmna
6.31025876338794e-56	1.4473120954105	0.371	0.069	2.34110600121693e-53	12	Sell
3.40458623733745e-51	1.41587468315301	0.985	0.792	1.26310149405219e-48	12	Icos
6.59427211913682e-21	1.39473017590157	0.18	0.041	2.44647495619976e-18	12	Ada
2.26667524599368e-30	1.36699831154861	0.887	0.599	8.40936516263654e-28	12	Cd27
1.55750676545703e-25	1.35869396080289	0.356	0.112	5.77835009984558e-23	12	Prdm1
5.02929835328136e-14	1.31794729372668	0.144	0.038	1.86586968906738e-11	12	Lyn
5.42634443008594e-18	1.28965472297638	0.526	0.261	2.01317378356188e-15	12	Il12rb1
1.93975433772595e-20	1.23326576909318	0.459	0.192	7.19648859296328e-18	12	Cd274
9.47403909136547e-28	1.11472175186553	0.876	0.603	3.51486850289659e-25	12	Gimap7
1.67805099415877e-15	1.10375171150207	0.778	0.555	6.22556918832905e-13	12	Ccr2
3.54680244393016e-06	1.02319529215152	0.196	0.096	0.00131586370669809	12	Ticam1
0.0117410284258408	0.989114616651756	0.155	0.101	1	12	Cxcl10
1.98584003916649e-14	0.978502115475399	0.603	0.357	7.36746654530769e-12	12	Il3ra
6.23842981772457e-10	0.965084413597069	0.32	0.155	2.31445746237582e-07	12	Foxo1
1.21076199906295e-21	0.961467411450059	0.912	0.684	4.49192701652356e-19	12	Cd5
5.56545885662313e-15	0.935304100397682	0.799	0.576	2.06478523580718e-12	12	Cxcr3
0.005645476745838	0.932231109288182	0.237	0.165	1	12	Tgfb1
9.96049179157482e-18	0.84562486594051	0.814	0.597	3.69534245467426e-15	12	Xbp1
5.35436123001164e-14	0.821366424281003	0.361	0.158	1.98646801633432e-11	12	Ccr7
4.02353168073457e-16	0.81794431281746	0.856	0.597	1.49273025355253e-13	12	Ltb
4.99538036419554e-15	0.804061349622467	0.572	0.305	1.85328611511654e-12	12	Jak2
0.000455155070245929	0.803741496333682	0.191	0.11	0.16886253106124	12	Lap3
6.20031409730688e-18	0.796512414830898	0.345	0.129	2.30031653010085e-15	12	H2-DMa
3.25593848524581e-27	0.792798552639111	0.99	0.944	1.2079531780262e-24	12	Cd2
8.96322356772441e-20	0.768692052771455	0.969	0.845	3.32535594362576e-17	12	Hif1a
4.61784575214874e-10	0.726150054701225	0.66	0.448	1.71322077404718e-07	12	Casp8
2.82052662165466e-05	0.719095235104525	0.309	0.19	0.0104641537663388	12	Slamf1
5.05378425609524e-11	0.676173305163346	0.392	0.198	1.87495395901133e-08	12	Stat5a
4.89216969781626e-13	0.672571426434406	0.964	0.815	1.81499495788983e-10	12	Tnfrsf1b
1.18916055313977e-18	0.665778871679265	0.995	0.976	4.41178565214856e-16	12	S100a10
4.3929813994828e-05	0.658254706473491	0.304	0.188	0.0162979609920812	12	Tmem97
1.68364250007987e-10	0.611479530504335	0.5	0.281	6.24631367529631e-08	12	Entpd1
4.34997907032874e-08	0.601867260822134	0.407	0.243	1.61384223509196e-05	12	Arl4c
1.9242086091721e-08	0.575484686322803	0.526	0.333	7.1388139400285e-06	12	Stat1
0.000627913543731226	0.566745744571082	0.273	0.172	0.232955924724285	12	Zbtb16
1.02636967187638e-24	0.537314855453361	0.165	0.031	3.80783148266139e-22	12	Cd74
5.95449705199856e-06	0.496938223051895	0.804	0.664	0.00220911840629146	12	Tigit
1.45300619544496e-05	0.477215184286648	0.227	0.12	0.00539065298510081	12	Trib2
2.62389479387919e-06	0.463150094862	0.299	0.168	0.000973464968529179	12	Cd37
8.84319104469179e-05	0.44306464109279	0.206	0.113	0.0328082387758065	12	Cd1d1
1.00818812869067e-07	0.432545727804651	0.675	0.477	3.74037795744239e-05	12	Nfkb2
0.000484203052580588	0.417897657692738	0.531	0.401	0.179639332507398	12	Mcm4
0.000156731798973541	0.389387699282414	0.495	0.357	0.0581474974191837	12	Psen1
0.00833306698592492	0.388571233373519	0.314	0.231	1	12	Mki67
4.89881756305135e-08	0.383641765520775	0.912	0.75	1.81746131589205e-05	12	Cd48
8.95589079287642e-06	0.381717191887659	0.268	0.151	0.00332263548415715	12	Ccnd2
8.93107613722066e-10	0.370179771735861	1	0.996	3.31342924690886e-07	12	Gapdh
0.00331822576287981	0.362213484856001	0.351	0.255	1	12	Top2a
4.58053174794805e-05	0.34807212414859	0.428	0.284	0.0169937727848873	12	Isg15
0.00156212911376199	0.332530587428698	0.536	0.404	0.579549901205697	12	Tyk2
2.52312782779249e-06	0.328210840809781	0.995	0.985	0.000936080424111015	12	Lgals1
1.47431713302532e-05	0.314232202641295	0.34	0.21	0.00546971656352395	12	Irf3
6.26300204231286e-06	0.289278471343629	0.902	0.83	0.00232357375769807	12	Cd247
0.0176247523597372	0.287654907353312	0.474	0.38	1	12	Nfkb1
3.44908898581997e-05	0.260334211710932	0.495	0.34	0.0127961201373921	12	Irf8
0.000637653177669117	0.255334433321289	0.376	0.26	0.236569328915242	12	Pdia4
2.80104375386436e-279	3.45489114233891	0.398	0.015	1.03918723268368e-276	13	C1qa
1.06498256944036e-244	3.43987529768492	0.474	0.026	3.95108533262374e-242	13	C1qb
6.82008616789134e-93	3.09422869367472	0.298	0.028	2.53025196828769e-90	13	Cxcl9
9.63751954391465e-176	2.70499807559761	0.415	0.028	3.57551975079234e-173	13	H2-Eb1
5.05295133979368e-131	2.1408845796358	0.48	0.052	1.87464494706345e-128	13	Lyz2
2.99332040054425e-153	2.02184969460808	0.45	0.039	1.11052186860192e-150	13	H2-Aa
2.60758863577694e-38	2.0028262464459	0.129	0.012	9.67415383873244e-36	13	Apoe
7.82581185303425e-30	1.80724590948375	0.205	0.037	2.90337619747571e-27	13	Ccl6
2.10558302205457e-26	1.68950441407691	0.129	0.017	7.81171301182244e-24	13	Fcgr3
1.44221713353733e-111	1.6013077449137	0.398	0.041	5.35062556542348e-109	13	H2-Ab1
3.52739212817909e-15	1.51466899185837	0.246	0.078	1.30866247955444e-12	13	Fcer1g
8.55628775446411e-54	1.46864875961179	0.246	0.031	3.17438275690619e-51	13	Cd74
0.000259323908382571	0.894677605313873	0.152	0.077	0.096209170009934	13	Hmox1
0.0465089689404829	0.770083996117377	0.216	0.163	1	13	Tnf
0.00442747326998689	0.690684040675084	0.561	0.485	1	13	Tbx21
0.0260103438536273	0.681602475987807	0.175	0.121	1	13	Mx1
5.12239569242698e-31	0.435840930544384	0.193	0.032	1.90040880189041e-28	13	Ccl9
0.0395935462394654	0.413618313082258	0.327	0.264	1	13	Il12rb1
5.09887173704378e-05	0.393435629239042	0.953	0.848	0.0189168141444324	13	Pdcd1
0.000914798180423651	0.350584169379965	0.234	0.143	0.339390124937174	13	Lipa
1.48814597087715e-05	0.327523473076804	0.848	0.688	0.00552102155195424	13	Lgals3
0.00294687890681299	0.325108848478141	0.754	0.665	1	13	Tigit
0.00778596749726822	0.300513908078839	0.912	0.826	1	13	Cxcr6
0.0264622513271421	0.293755595526093	0.667	0.6	1	13	Ltb
0.0300220405533538	0.286349074210097	0.62	0.537	1	13	Itga4
0.00035371509607456	0.276853589451591	0.936	0.827	0.131228300643662	13	Rgs1
0.00014007977739952	0.262715930312384	0.988	0.969	0.0519695974152221	13	Cd3g
0.0155380583124222	0.258563316810635	0.602	0.531	1	13	Havcr2
4.27051171459586e-302	11.26388373655	0.162	0.001	1.58435984611506e-299	14	Chil3
0	10.7145626130036	0.538	0.003	0	14	Il1b
0	10.4292748166163	0.521	0.004	0	14	Thbs1
0	10.3488610765818	0.821	0.009	0	14	Cd14
0	10.327572684122	0.291	0.004	0	14	Mmp12
0	10.286876767993	0.709	0.005	0	14	Il1rn
0	10.2409747051477	0.658	0.005	0	14	Cxcl2
0	9.90645173311333	0.581	0.001	0	14	Cd300a
0	9.8461157460944	0.513	0.001	0	14	Clec4d
0	9.79590932617357	0.624	0.006	0	14	Ccl2
0	9.55876351695438	0.222	0.001	0	14	Trem1
0	9.54341900964257	0.923	0.038	0	14	H2-Ab1
0	9.43928773406918	0.556	0.003	0	14	Trem2
0	9.43479708737843	0.419	0.001	0	14	Clec4e
0	9.42558586233072	0.846	0.05	0	14	Lyz2
